Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR17469992	Sequencing data of HG02681	Illumina MiSeq	975	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469992/SRR17469992.sra	SRR17469992.sra	SRR17469992_Sequencing_data_of_HG02681.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/092/SRR17469992/SRR17469992_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/092/SRR17469992/SRR17469992_2.fastq.gz	SRR17469992_2.fastq.gz	SRR17469992_Sequencing_data_of_HG02681_2.fastq.gz
SRR17469993	Sequencing data of HG01880	Illumina MiSeq	1050	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469993/SRR17469993.sra	SRR17469993.sra	SRR17469993_Sequencing_data_of_HG01880.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/093/SRR17469993/SRR17469993_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/093/SRR17469993/SRR17469993_1.fastq.gz	SRR17469993_1.fastq.gz	SRR17469993_Sequencing_data_of_HG01880_1.fastq.gz
SRR17469993	Sequencing data of HG01880	Illumina MiSeq	1050	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469993/SRR17469993.sra	SRR17469993.sra	SRR17469993_Sequencing_data_of_HG01880.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/093/SRR17469993/SRR17469993_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/093/SRR17469993/SRR17469993_2.fastq.gz	SRR17469993_2.fastq.gz	SRR17469993_Sequencing_data_of_HG01880_2.fastq.gz
SRR17469990	Sequencing data of NA19435	Illumina MiSeq	970	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469990/SRR17469990.sra	SRR17469990.sra	SRR17469990_Sequencing_data_of_NA19435.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/090/SRR17469990/SRR17469990_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/090/SRR17469990/SRR17469990_1.fastq.gz	SRR17469990_1.fastq.gz	SRR17469990_Sequencing_data_of_NA19435_1.fastq.gz
SRR17469990	Sequencing data of NA19435	Illumina MiSeq	970	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469990/SRR17469990.sra	SRR17469990.sra	SRR17469990_Sequencing_data_of_NA19435.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/090/SRR17469990/SRR17469990_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/090/SRR17469990/SRR17469990_2.fastq.gz	SRR17469990_2.fastq.gz	SRR17469990_Sequencing_data_of_NA19435_2.fastq.gz
SRR17469991	Sequencing data of HG00130	Illumina MiSeq	981	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469991/SRR17469991.sra	SRR17469991.sra	SRR17469991_Sequencing_data_of_HG00130.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/091/SRR17469991/SRR17469991_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/091/SRR17469991/SRR17469991_1.fastq.gz	SRR17469991_1.fastq.gz	SRR17469991_Sequencing_data_of_HG00130_1.fastq.gz
SRR17469991	Sequencing data of HG00130	Illumina MiSeq	981	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469991/SRR17469991.sra	SRR17469991.sra	SRR17469991_Sequencing_data_of_HG00130.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/091/SRR17469991/SRR17469991_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/091/SRR17469991/SRR17469991_2.fastq.gz	SRR17469991_2.fastq.gz	SRR17469991_Sequencing_data_of_HG00130_2.fastq.gz
SRR17469989	Sequencing data of NA19728	Illumina MiSeq	974	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469989/SRR17469989.sra	SRR17469989.sra	SRR17469989_Sequencing_data_of_NA19728.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/089/SRR17469989/SRR17469989_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/089/SRR17469989/SRR17469989_1.fastq.gz	SRR17469989_1.fastq.gz	SRR17469989_Sequencing_data_of_NA19728_1.fastq.gz
SRR17469989	Sequencing data of NA19728	Illumina MiSeq	974	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469989/SRR17469989.sra	SRR17469989.sra	SRR17469989_Sequencing_data_of_NA19728.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/089/SRR17469989/SRR17469989_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/089/SRR17469989/SRR17469989_2.fastq.gz	SRR17469989_2.fastq.gz	SRR17469989_Sequencing_data_of_NA19728_2.fastq.gz
SRR17469988	Sequencing data of NA19795	Illumina MiSeq	1105	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469988/SRR17469988.sra	SRR17469988.sra	SRR17469988_Sequencing_data_of_NA19795.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/088/SRR17469988/SRR17469988_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/088/SRR17469988/SRR17469988_1.fastq.gz	SRR17469988_1.fastq.gz	SRR17469988_Sequencing_data_of_NA19795_1.fastq.gz
SRR17469988	Sequencing data of NA19795	Illumina MiSeq	1105	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469988/SRR17469988.sra	SRR17469988.sra	SRR17469988_Sequencing_data_of_NA19795.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/088/SRR17469988/SRR17469988_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/088/SRR17469988/SRR17469988_2.fastq.gz	SRR17469988_2.fastq.gz	SRR17469988_Sequencing_data_of_NA19795_2.fastq.gz
SRR17469987	Sequencing data of HG01982	Illumina MiSeq	1035	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469987/SRR17469987.sra	SRR17469987.sra	SRR17469987_Sequencing_data_of_HG01982.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/087/SRR17469987/SRR17469987_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/087/SRR17469987/SRR17469987_1.fastq.gz	SRR17469987_1.fastq.gz	SRR17469987_Sequencing_data_of_HG01982_1.fastq.gz
SRR17469987	Sequencing data of HG01982	Illumina MiSeq	1035	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469987/SRR17469987.sra	SRR17469987.sra	SRR17469987_Sequencing_data_of_HG01982.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/087/SRR17469987/SRR17469987_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/087/SRR17469987/SRR17469987_2.fastq.gz	SRR17469987_2.fastq.gz	SRR17469987_Sequencing_data_of_HG01982_2.fastq.gz
SRR17469985	Sequencing data of HG02380	Illumina MiSeq	1211	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469985/SRR17469985.sra	SRR17469985.sra	SRR17469985_Sequencing_data_of_HG02380.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/085/SRR17469985/SRR17469985_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/085/SRR17469985/SRR17469985_1.fastq.gz	SRR17469985_1.fastq.gz	SRR17469985_Sequencing_data_of_HG02380_1.fastq.gz
SRR17469985	Sequencing data of HG02380	Illumina MiSeq	1211	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469985/SRR17469985.sra	SRR17469985.sra	SRR17469985_Sequencing_data_of_HG02380.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/085/SRR17469985/SRR17469985_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/085/SRR17469985/SRR17469985_2.fastq.gz	SRR17469985_2.fastq.gz	SRR17469985_Sequencing_data_of_HG02380_2.fastq.gz
SRR17469984	Sequencing data of HG00689	Illumina MiSeq	1249	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469984/SRR17469984.sra	SRR17469984.sra	SRR17469984_Sequencing_data_of_HG00689.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/084/SRR17469984/SRR17469984_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/084/SRR17469984/SRR17469984_1.fastq.gz	SRR17469984_1.fastq.gz	SRR17469984_Sequencing_data_of_HG00689_1.fastq.gz
SRR17469984	Sequencing data of HG00689	Illumina MiSeq	1249	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469984/SRR17469984.sra	SRR17469984.sra	SRR17469984_Sequencing_data_of_HG00689.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/084/SRR17469984/SRR17469984_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/084/SRR17469984/SRR17469984_2.fastq.gz	SRR17469984_2.fastq.gz	SRR17469984_Sequencing_data_of_HG00689_2.fastq.gz
SRR17469986	Sequencing data of HG02221	Illumina MiSeq	1139	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469986/SRR17469986.sra	SRR17469986.sra	SRR17469986_Sequencing_data_of_HG02221.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/086/SRR17469986/SRR17469986_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/086/SRR17469986/SRR17469986_1.fastq.gz	SRR17469986_1.fastq.gz	SRR17469986_Sequencing_data_of_HG02221_1.fastq.gz
SRR17469986	Sequencing data of HG02221	Illumina MiSeq	1139	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469986/SRR17469986.sra	SRR17469986.sra	SRR17469986_Sequencing_data_of_HG02221.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/086/SRR17469986/SRR17469986_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/086/SRR17469986/SRR17469986_2.fastq.gz	SRR17469986_2.fastq.gz	SRR17469986_Sequencing_data_of_HG02221_2.fastq.gz
SRR17469982	Sequencing data of HG02568	Illumina MiSeq	1286	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469982/SRR17469982.sra	SRR17469982.sra	SRR17469982_Sequencing_data_of_HG02568.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/082/SRR17469982/SRR17469982_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/082/SRR17469982/SRR17469982_1.fastq.gz	SRR17469982_1.fastq.gz	SRR17469982_Sequencing_data_of_HG02568_1.fastq.gz
SRR17469982	Sequencing data of HG02568	Illumina MiSeq	1286	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469982/SRR17469982.sra	SRR17469982.sra	SRR17469982_Sequencing_data_of_HG02568.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/082/SRR17469982/SRR17469982_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/082/SRR17469982/SRR17469982_2.fastq.gz	SRR17469982_2.fastq.gz	SRR17469982_Sequencing_data_of_HG02568_2.fastq.gz
SRR17469983	Sequencing data of HG03790	Illumina MiSeq	1311	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469983/SRR17469983.sra	SRR17469983.sra	SRR17469983_Sequencing_data_of_HG03790.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/083/SRR17469983/SRR17469983_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/083/SRR17469983/SRR17469983_1.fastq.gz	SRR17469983_1.fastq.gz	SRR17469983_Sequencing_data_of_HG03790_1.fastq.gz
SRR17469983	Sequencing data of HG03790	Illumina MiSeq	1311	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469983/SRR17469983.sra	SRR17469983.sra	SRR17469983_Sequencing_data_of_HG03790.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/083/SRR17469983/SRR17469983_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/083/SRR17469983/SRR17469983_2.fastq.gz	SRR17469983_2.fastq.gz	SRR17469983_Sequencing_data_of_HG03790_2.fastq.gz
SRR17469980	Sequencing data of NA19113	Illumina MiSeq	1240	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469980/SRR17469980.sra	SRR17469980.sra	SRR17469980_Sequencing_data_of_NA19113.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/080/SRR17469980/SRR17469980_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/080/SRR17469980/SRR17469980_1.fastq.gz	SRR17469980_1.fastq.gz	SRR17469980_Sequencing_data_of_NA19113_1.fastq.gz
SRR17469980	Sequencing data of NA19113	Illumina MiSeq	1240	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469980/SRR17469980.sra	SRR17469980.sra	SRR17469980_Sequencing_data_of_NA19113.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/080/SRR17469980/SRR17469980_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/080/SRR17469980/SRR17469980_2.fastq.gz	SRR17469980_2.fastq.gz	SRR17469980_Sequencing_data_of_NA19113_2.fastq.gz
SRR17469979	Sequencing data of NA19396	Illumina MiSeq	1053	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469979/SRR17469979.sra	SRR17469979.sra	SRR17469979_Sequencing_data_of_NA19396.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/079/SRR17469979/SRR17469979_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/079/SRR17469979/SRR17469979_1.fastq.gz	SRR17469979_1.fastq.gz	SRR17469979_Sequencing_data_of_NA19396_1.fastq.gz
SRR17469979	Sequencing data of NA19396	Illumina MiSeq	1053	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469979/SRR17469979.sra	SRR17469979.sra	SRR17469979_Sequencing_data_of_NA19396.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/079/SRR17469979/SRR17469979_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/079/SRR17469979/SRR17469979_2.fastq.gz	SRR17469979_2.fastq.gz	SRR17469979_Sequencing_data_of_NA19396_2.fastq.gz
SRR17469981	Sequencing data of HG02574	Illumina MiSeq	1270	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469981/SRR17469981.sra	SRR17469981.sra	SRR17469981_Sequencing_data_of_HG02574.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/081/SRR17469981/SRR17469981_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/081/SRR17469981/SRR17469981_1.fastq.gz	SRR17469981_1.fastq.gz	SRR17469981_Sequencing_data_of_HG02574_1.fastq.gz
SRR17469981	Sequencing data of HG02574	Illumina MiSeq	1270	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469981/SRR17469981.sra	SRR17469981.sra	SRR17469981_Sequencing_data_of_HG02574.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/081/SRR17469981/SRR17469981_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/081/SRR17469981/SRR17469981_2.fastq.gz	SRR17469981_2.fastq.gz	SRR17469981_Sequencing_data_of_HG02574_2.fastq.gz
SRR17469977	Sequencing data of HG03079	Illumina MiSeq	1041	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469977/SRR17469977.sra	SRR17469977.sra	SRR17469977_Sequencing_data_of_HG03079.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/077/SRR17469977/SRR17469977_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/077/SRR17469977/SRR17469977_1.fastq.gz	SRR17469977_1.fastq.gz	SRR17469977_Sequencing_data_of_HG03079_1.fastq.gz
SRR17469977	Sequencing data of HG03079	Illumina MiSeq	1041	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469977/SRR17469977.sra	SRR17469977.sra	SRR17469977_Sequencing_data_of_HG03079.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/077/SRR17469977/SRR17469977_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/077/SRR17469977/SRR17469977_2.fastq.gz	SRR17469977_2.fastq.gz	SRR17469977_Sequencing_data_of_HG03079_2.fastq.gz
SRR17469976	Sequencing data of HG02185	Illumina MiSeq	1119	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469976/SRR17469976.sra	SRR17469976.sra	SRR17469976_Sequencing_data_of_HG02185.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/076/SRR17469976/SRR17469976_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/076/SRR17469976/SRR17469976_1.fastq.gz	SRR17469976_1.fastq.gz	SRR17469976_Sequencing_data_of_HG02185_1.fastq.gz
SRR17469976	Sequencing data of HG02185	Illumina MiSeq	1119	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469976/SRR17469976.sra	SRR17469976.sra	SRR17469976_Sequencing_data_of_HG02185.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/076/SRR17469976/SRR17469976_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/076/SRR17469976/SRR17469976_2.fastq.gz	SRR17469976_2.fastq.gz	SRR17469976_Sequencing_data_of_HG02185_2.fastq.gz
SRR17469978	Sequencing data of NA19729	Illumina MiSeq	1177	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469978/SRR17469978.sra	SRR17469978.sra	SRR17469978_Sequencing_data_of_NA19729.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/078/SRR17469978/SRR17469978_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/078/SRR17469978/SRR17469978_1.fastq.gz	SRR17469978_1.fastq.gz	SRR17469978_Sequencing_data_of_NA19729_1.fastq.gz
SRR17469978	Sequencing data of NA19729	Illumina MiSeq	1177	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469978/SRR17469978.sra	SRR17469978.sra	SRR17469978_Sequencing_data_of_NA19729.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/078/SRR17469978/SRR17469978_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/078/SRR17469978/SRR17469978_2.fastq.gz	SRR17469978_2.fastq.gz	SRR17469978_Sequencing_data_of_NA19729_2.fastq.gz
SRR17469974	Sequencing data of HG02318	Illumina MiSeq	1006	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469974/SRR17469974.sra	SRR17469974.sra	SRR17469974_Sequencing_data_of_HG02318.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/074/SRR17469974/SRR17469974_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/074/SRR17469974/SRR17469974_1.fastq.gz	SRR17469974_1.fastq.gz	SRR17469974_Sequencing_data_of_HG02318_1.fastq.gz
SRR17469974	Sequencing data of HG02318	Illumina MiSeq	1006	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469974/SRR17469974.sra	SRR17469974.sra	SRR17469974_Sequencing_data_of_HG02318.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/074/SRR17469974/SRR17469974_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/074/SRR17469974/SRR17469974_2.fastq.gz	SRR17469974_2.fastq.gz	SRR17469974_Sequencing_data_of_HG02318_2.fastq.gz
SRR17469972	Sequencing data of HG03886	Illumina MiSeq	1199	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469972/SRR17469972.sra	SRR17469972.sra	SRR17469972_Sequencing_data_of_HG03886.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/072/SRR17469972/SRR17469972_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/072/SRR17469972/SRR17469972_1.fastq.gz	SRR17469972_1.fastq.gz	SRR17469972_Sequencing_data_of_HG03886_1.fastq.gz
SRR17469972	Sequencing data of HG03886	Illumina MiSeq	1199	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469972/SRR17469972.sra	SRR17469972.sra	SRR17469972_Sequencing_data_of_HG03886.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/072/SRR17469972/SRR17469972_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/072/SRR17469972/SRR17469972_2.fastq.gz	SRR17469972_2.fastq.gz	SRR17469972_Sequencing_data_of_HG03886_2.fastq.gz
SRR17469973	Sequencing data of HG00259	Illumina MiSeq	1292	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469973/SRR17469973.sra	SRR17469973.sra	SRR17469973_Sequencing_data_of_HG00259.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/073/SRR17469973/SRR17469973_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/073/SRR17469973/SRR17469973_1.fastq.gz	SRR17469973_1.fastq.gz	SRR17469973_Sequencing_data_of_HG00259_1.fastq.gz
SRR17469973	Sequencing data of HG00259	Illumina MiSeq	1292	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469973/SRR17469973.sra	SRR17469973.sra	SRR17469973_Sequencing_data_of_HG00259.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/073/SRR17469973/SRR17469973_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/073/SRR17469973/SRR17469973_2.fastq.gz	SRR17469973_2.fastq.gz	SRR17469973_Sequencing_data_of_HG00259_2.fastq.gz
SRR17469975	Sequencing data of HG02291	Illumina MiSeq	1063	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469975/SRR17469975.sra	SRR17469975.sra	SRR17469975_Sequencing_data_of_HG02291.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/075/SRR17469975/SRR17469975_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/075/SRR17469975/SRR17469975_1.fastq.gz	SRR17469975_1.fastq.gz	SRR17469975_Sequencing_data_of_HG02291_1.fastq.gz
SRR17469975	Sequencing data of HG02291	Illumina MiSeq	1063	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469975/SRR17469975.sra	SRR17469975.sra	SRR17469975_Sequencing_data_of_HG02291.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/075/SRR17469975/SRR17469975_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/075/SRR17469975/SRR17469975_2.fastq.gz	SRR17469975_2.fastq.gz	SRR17469975_Sequencing_data_of_HG02291_2.fastq.gz
SRR17469971	Sequencing data of HG02595	Illumina MiSeq	1087	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469971/SRR17469971.sra	SRR17469971.sra	SRR17469971_Sequencing_data_of_HG02595.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/071/SRR17469971/SRR17469971_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/071/SRR17469971/SRR17469971_1.fastq.gz	SRR17469971_1.fastq.gz	SRR17469971_Sequencing_data_of_HG02595_1.fastq.gz
